序位	詞彙	詞頻	百萬詞頻
1448	平等	86	98
1449	試辦	85	97
1450	土地	85	97
1451	澳洲	85	97
1452	腳	85	97
1453	守護	85	97
1454	節目	85	97
1455	防災	85	97
1456	隊伍	85	97
1457	訂定	85	97
1458	高度	85	97
1459	促進	85	97
1460	近日	85	97
1461	扮演	85	97
1462	二十五	85	97
1463	任	85	97
1464	正常	84	96
1465	理解	84	96
1466	北部	84	96
1467	念	84	96
1468	翻轉	84	96
1469	清	84	96
1470	相信	84	96
1471	暴力	84	96
1472	待	84	96
1473	街頭	84	96
1474	中華民國	84	96
1475	演奏	84	96
1476	紅	84	96
1477	視野	84	96
1478	茲	84	96
1479	機關	84	96
1480	十一月	84	96
1481	男子	84	96
1482	爺爺	84	96
1483	游泳	84	96
1484	留下	83	95
1485	傳承	83	95
1486	感恩	83	95
1487	畫面	83	95
1488	印度	83	95
1489	玩具	83	95
1490	朝	83	95
1491	操作	83	95
1492	程度	83	95
1493	當年	83	95
1494	預估	83	95
1495	聯合會	83	95
1496	平常	83	95
1497	年金	83	95
1498	列為	83	95
1499	位於	83	95
1500	創造	83	95
1501	縣長	83	95
1502	設	82	94
1503	分數	82	94
1504	兩成	82	94
1505	中等	82	94
1506	檢討	82	94
1507	計算	82	94
1508	休息	82	94
1509	防	82	94
1510	新加坡	82	94
1511	嘗試	82	94
1512	牠	82	94
1513	她們	82	94
1514	校務	82	94
1515	捐贈	81	92
1516	恢復	81	92
1517	並且	81	92
1518	只是	81	92
1519	線	81	92
1520	繪畫	81	92
1521	傳出	81	92
1522	國文	81	92
1523	國教署	81	92
1524	怕	81	92
1525	接著	81	92
1526	學系	81	92
1527	停	81	92
1528	花蓮	81	92
1529	發表會	81	92
1530	獨木舟	81	92
1531	下課	81	92
1532	擊敗	81	92
1533	博士	81	92
1534	場所	81	92
1535	藝文	81	92
1536	優異	81	92
1537	優良	80	91
1538	蔬菜	80	91
1539	克服	80	91
1540	成本	80	91
1541	取消	80	91
1542	轉型	80	91
1543	演練	80	91
1544	大樓	80	91
1545	設立	80	91
1546	工具	80	91
1547	室	80	91
1548	檢驗	80	91
1549	校友	80	91
1550	監測	80	91
1551	重建	80	91
1552	音樂會	80	91
1553	王建民	80	91
1554	榮譽	80	91
1555	失去	80	91
1556	地點	80	91
1557	不得	80	91
1558	列車	80	91
1559	規模	80	91
1560	高工	80	91
1561	新竹	80	91
1562	領	80	91
1563	包	80	91
1564	參訪	80	91
1565	森林	79	90
1566	候選人	79	90
1567	籃球	79	90
1568	二○○	79	90
1569	行	79	90
1570	一點	79	90
1571	運動會	79	90
1572	製	79	90
1573	出發	79	90
1574	想到	79	90
1575	化學	79	90
1576	十九	79	90
1577	登革熱	79	90
1578	想要	79	90
1579	喝	79	90
1580	紀念	79	90
1581	應變	79	90
1582	貓	79	90
1583	學年	79	90
1584	嘉義	79	90
1585	只有	79	90
1586	解說	79	90
1587	模式	79	90
1588	劉偉瑩	79	90
1589	素養	79	90
1590	深入	78	89
1591	眼睛	78	89
1592	達成	78	89
1593	本土	78	89
1594	第五	78	89
1595	營利	78	89
1596	創	78	89
1597	年紀	78	89
1598	整合	78	89
1599	如此	78	89
1600	周邊	78	89
1601	分為	78	89
1602	員工	78	89
1603	主角	78	89
1604	報到	78	89
1605	高溫	78	89
1606	標示	78	89
1607	理念	78	89
1608	沒想到	78	89
1609	歐	78	89
1610	採取	78	89
1611	樂團	78	89
1612	費用	78	89
1613	原住民族	78	89
1614	執行長	78	89
1615	二十一	78	89
1616	清楚	77	88
1617	宜蘭	77	88
1618	開辦	77	88
1619	權利	77	88
1620	祈福	77	88
1621	之間	77	88
1622	夠	77	88
1623	結構	77	88
1624	戲劇	77	88
1625	一六	77	88
1626	提案	77	88
1627	做出	77	88
1628	實現	77	88
1629	幼童	77	88
1630	購買	77	88
1631	保存	77	88
1632	作法	77	88
1633	文章	76	87
1634	位置	76	87
1635	範圍	76	87
1636	鳥	76	87
1637	確實	76	87
1638	保持	76	87
1639	快速	76	87
1640	深刻	76	87
1641	自主	76	87
1642	反應	76	87
1643	球季	76	87
1644	助理	76	87
1645	餐	76	87
1646	嗎	76	87
1647	鄰近	76	87
1648	敢	76	87
1649	弟弟	76	87
1650	老人	76	87
1651	館長	76	87
1652	養成	76	87
1653	做好	76	87
1654	差	75	86
1655	模型	75	86
1656	減輕	75	86
1657	證書	75	86
1658	慈善	75	86
1659	單車	75	86
1660	變化	75	86
1661	如今	75	86
1662	展	75	86
1663	劇團	75	86
1664	文化局	75	86
1665	心理	75	86
1666	蚊	75	86
1667	周年	75	86
1668	所得	75	86
1669	提早	75	86
1670	各界	75	86
1671	美好	75	86
1672	片	75	86
1673	像是	75	86
1674	繪	75	86
1675	兒童節	74	84
1676	上臺	74	84
1677	美術	74	84
1678	南部	74	84
1679	下降	74	84
1680	版	74	84
1681	搭乘	74	84
1682	想法	74	84
1683	道	74	84
1684	重點	74	84
1685	熊	74	84
1686	教育處	74	84
1687	誰	74	84
1688	離開	74	84
1689	導護	74	84
1690	美食	74	84
1691	巴西	74	84
1692	有機	74	84
1693	獎金	73	83
1694	缺額	73	83
1695	公平	73	83
1696	港	73	83
1697	實踐	73	83
1698	山	73	83
1699	聲音	73	83
1700	牆	73	83
1701	突破	73	83
1702	小組	73	83
1703	景	73	83
1704	上班	73	83
1705	大同	73	83
1706	農委會	73	83
1707	三千	73	83
1708	動畫	73	83
1709	土壤	73	83
1710	進	73	83
1711	就學	73	83
1712	反	73	83
1713	壽山	73	83
1714	問	73	83
1715	食藥署	73	83
1716	質疑	73	83
1717	欣賞	73	83
1718	任教	73	83
1719	不只	73	83
1720	輕	73	83
1721	決議	73	83
1722	有時	73	83
1723	放學	73	83
1724	授課	72	82
1725	民俗	72	82
1726	永續	72	82
1727	方便	72	82
1728	不必	72	82
1729	畫家	72	82
1730	條例	72	82
1731	圓夢	72	82
1732	車站	72	82
1733	棟	72	82
1734	營隊	72	82
1735	怎麼	72	82
1736	長者	72	82
1737	目的	72	82
1738	之外	72	82
1739	校慶	72	82
1740	策略	72	82
1741	合唱團	72	82
1742	追求	72	82
1743	波	72	82
1744	含	72	82
1745	技能	72	82
1746	共識	72	82
1747	公車	72	82
1748	送給	72	82
1749	檢查	72	82
1750	再度	72	82
1751	依照	71	81
1752	氣溫	71	81
1753	留	71	81
1754	層	71	81
1755	成效	71	81
1756	久	71	81
1757	高職	71	81
1758	直到	71	81
1759	郵報	71	81
1760	農業	71	81
1761	島	71	81
1762	當中	71	81
1763	現行	71	81
1764	數量	71	81
1765	假期	71	81
1766	成就	71	81
1767	普遍	71	81
1768	種植	71	81
1769	收到	71	81
1770	揭曉	71	81
1771	類似	70	80
1772	八十	70	80
1773	卡片	70	80
1774	清晨	70	80
1775	外界	70	80
1776	氣候	70	80
1777	二十三	70	80
1778	政黨	70	80
1779	控制	70	80
1780	三成	70	80
1781	太空	70	80
1782	它	70	80
1783	心得	70	80
1784	特優	70	80
1785	電	70	80
1786	代表隊	70	80
1787	球場	70	80
1788	同樣	70	80
1789	衝擊	70	80
1790	好好	70	80
1791	長輩	70	80
1792	刊第	70	80
1793	贊助	70	80
1794	學子	70	80
1795	門	70	80
1796	提前	69	79
1797	將來	69	79
1798	辦	69	79
1799	競爭	69	79
1800	正義	69	79
1801	吳思華	69	79
1802	全民	69	79
1803	信心	69	79
1804	科系	69	79
1805	馬	69	79
1806	文字	69	79
1807	必要	69	79
1808	逃生	69	79
1809	網友	69	79
1810	國中部	69	79
1811	深	68	78
1812	認證	68	78
1813	祝福	68	78
1814	攻擊	68	78
1815	付出	68	78
1816	創業	68	78
1817	當然	68	78
1818	蛋	68	78
1819	機車	68	78
1820	俄羅斯	68	78
1821	指考	68	78
1822	奪得	68	78
1823	當作	68	78
1824	學費	68	78
1825	趣味	68	78
1826	基地	68	78
1827	熱門	68	78
1828	借	68	78
1829	建置	68	78
1830	陳中興	68	78
1831	防治	67	76
1832	縣市政府	67	76
1833	高興	67	76
1834	補救	67	76
1835	身分	67	76
1836	打擊	67	76
1837	修復	67	76
1838	眼	67	76
1839	溪	67	76
1840	桌	67	76
1841	癌	67	76
1842	自行車	67	76
1843	清大	67	76
1844	尋找	67	76
1845	部會	67	76
1846	今	67	76
1847	林書豪	67	76
1848	紛紛	67	76
1849	適用	66	75
1850	歷經	66	75
1851	蔡英文	66	75
1852	正在	66	75
1853	捕	66	75
1854	食安	66	75
1855	評鑑	66	75
1856	二十六	66	75
1857	范巽綠	66	75
1858	內政部	66	75
1859	體會	66	75
1860	溫暖	66	75
1861	川普	66	75
1862	清華	66	75
1863	賞	66	75
1864	過度	66	75
1865	雲	66	75
1866	繁星	66	75
1867	包含	66	75
1868	遊行	66	75
1869	對象	66	75
1870	新任	66	75
1871	整體	66	75
1872	勇士隊	66	75
1873	產	66	75
1874	溫馨	66	75
1875	示範	66	75
1876	新增	66	75
1877	賽事	66	75
1878	虛擬	66	75
1879	週六	66	75
1880	因素	66	75
1881	鄉	65	74
1882	幅	65	74
1883	食	65	74
1884	理想	65	74
1885	發	65	74
1886	社群	65	74
1887	茶	65	74
1888	球迷	65	74
1889	花蓮縣	65	74
1890	掌握	65	74
1891	入選	65	74
1892	綠	65	74
1893	上路	65	74
1894	金門縣	65	74
1895	赴	65	74
1896	違反	65	74
1897	起來	65	74
1898	個案	65	74
1899	經歷	65	74
1900	賣	65	74
1901	現代	65	74
1902	反而	65	74
1903	遊	65	74
1904	糖	65	74
1905	統一	65	74
1906	黨	65	74
1907	女童	65	74
1908	加	64	73
1909	名字	64	73
1910	真正	64	73
1911	非洲	64	73
1912	告訴	64	73
1913	打工	64	73
1914	解釋	64	73
1915	世代	64	73
1916	對話	64	73
1917	基金	64	73
1918	背	64	73
1919	供應	64	73
1920	開會	64	73
1921	選修	64	73
1922	合格	64	73
1923	難以	64	73
1924	飲料	64	73
1925	太陽	64	73
1926	馬拉松	64	73
1927	實	64	73
1928	高教	64	73
1929	呢	64	73
1930	開啟	64	73
1931	阿公	64	73
1932	稱	64	73
1933	區	64	73
1934	早上	64	73
1935	一六年	64	73
1936	蒐集	64	73
1937	放假	64	73
1938	研究院	64	73
1939	勇奪	64	73
1940	改為	63	72
1941	菲律賓	63	72
1942	傳播	63	72
1943	試	63	72
1944	檢測	63	72
1945	回應	63	72
1946	上任	63	72
1947	場地	63	72
1948	知	63	72
1949	取	63	72
1950	七成	63	72
1951	媽	63	72
1952	男生	63	72
1953	事故	63	72
1954	破壞	63	72
1955	馬來西亞	63	72
1956	副教授	63	72
1957	災害	63	72
1958	意願	63	72
1959	募款	63	72
1960	拆除	63	72
1961	時候	63	72
1962	案例	63	72
1963	總計	63	72
1964	假	63	72
1965	色彩	62	71
1966	安打	62	71
1967	道路	62	71
1968	交通部	62	71
1969	指標	62	71
1970	不用	62	71
1971	進一步	62	71
1972	出國	62	71
1973	互相	62	71
1974	兄弟	62	71
1975	廣場	62	71
1976	受損	62	71
1977	楊惠芳	62	71
1978	獎項	62	71
1979	講座	62	71
1980	工藝	62	71
1981	熊隊	62	71
1982	十二年	62	71
1983	郵報網站	62	71
1984	改造	62	71
1985	美元	62	71
1986	雲林	62	71
1987	專案	62	71
1988	工業	62	71
1989	藍	62	71
1990	接近	62	71
1991	八成	62	71
1992	話	62	71
1993	中午	62	71
1994	議員	62	71
1995	餐廳	62	71
1996	票選	62	71
1997	體重	61	70
1998	迎接	61	70
1999	編列	61	70
2000	廠商	61	70
2001	雙方	61	70
2002	嚴格	61	70
2003	英	61	70
2004	立刻	61	70
2005	教科書	61	70
2006	金額	61	70
2007	桌球	61	70
2008	方	61	70
2009	加油	61	70
2010	商品	61	70
2011	批	61	70
2012	交換	61	70
2013	享受	61	70
2014	宜蘭縣	61	70
2015	聽到	61	70
2016	感受到	61	70
2017	大幅	61	70
2018	頂尖	61	70
2019	演講	61	70
2020	預防	61	70
2021	練	61	70
2022	熟悉	61	70
2023	角度	61	70
2024	拒絕	61	70
2025	校安	61	70
2026	市民	60	68
2027	隨時	60	68
2028	相處	60	68
2029	賽	60	68
2030	新興	60	68
2031	雙	60	68
2032	篇	60	68
2033	響應	60	68
2034	彼此	60	68
2035	立法	60	68
2036	發出	60	68
2037	報考	60	68
2038	組長	60	68
2039	夏令營	60	68
2040	救援	60	68
2041	考場	60	68
2042	扯鈴	60	68
2043	營運	60	68
2044	定期	60	68
2045	料理	60	68
2046	移動	60	68
2047	咖啡	60	68
2048	苦	60	68
2049	三十五	60	68
2050	充分	60	68
2051	早期	60	68
2052	有限	60	68
2053	警方	59	67
2054	高齡	59	67
2055	訊息	59	67
2056	無論	59	67
2057	反映	59	67
2058	學業	59	67
2059	年度	59	67
2060	二十八	59	67
2061	唱	59	67
2062	主管	59	67
2063	創客	59	67
2064	海域	59	67
2065	安心	59	67
2066	罷工	59	67
2067	取代	59	67
2068	屬	59	67
2069	才藝	59	67
2070	越來越	59	67
2071	春節	59	67
2072	仍然	59	67
2073	製造	59	67
2074	姐姐	59	67
2075	警報	59	67
2076	綜合	59	67
2077	研習	59	67
2078	小時候	59	67
2079	田徑	59	67
2080	確認	59	67
2081	署長	59	67
2082	拉	59	67
2083	停止	59	67
2084	附設	59	67
2085	二十七	59	67
2086	步	59	67
2087	課堂	58	66
2088	朗讀	58	66
2089	縣	58	66
2090	強烈	58	66
2091	蓋	58	66
2092	液化	58	66
2093	二十日	58	66
2094	親自	58	66
2095	副局長	58	66
2096	為期	58	66
2097	國會	58	66
2098	證照	58	66
2099	小說	58	66
2100	作	58	66
2101	觀賞	58	66
2102	敘利亞	58	66
2103	常常	58	66
2104	都市	58	66
2105	第七	58	66
2106	樂園	58	66
2107	面積	58	66
2108	資產	58	66
2109	相同	58	66
2110	退出	58	66
2111	進而	58	66
2112	捐	58	66
2113	投	58	66
2114	政大	58	66
2115	前進	58	66
2116	老舊	58	66
2117	整理	58	66
2118	不論	58	66
2119	棒	58	66
2120	威脅	58	66
2121	刺激	58	66
2122	借閱	58	66
2123	冒險	58	66
2124	珍貴	58	66
2125	患者	58	66
2126	精采	58	66
2127	早	57	65
2128	車輛	57	65
2129	落差	57	65
2130	動力	57	65
2131	軟體	57	65
2132	婦女	57	65
2133	作者	57	65
2134	明確	57	65
2135	好玩	57	65
2136	調漲	57	65
2137	工廠	57	65
2138	以往	57	65
2139	煮	57	65
2140	體育署	57	65
2141	自製	57	65
2142	三分之一	57	65
2143	差異	57	65
2144	屋頂	57	65
2145	席	57	65
2146	銀	57	65
2147	首獎	57	65
2148	換	57	65
2149	配套	57	65
2150	總統府	57	65
2151	全部	57	65
2152	優質	57	65
2153	實在	57	65
2154	歐巴馬	57	65
2155	紐約	57	65
2156	南海	57	65
2157	氣氛	57	65
2158	逾	57	65
2159	報紙	57	65
2160	院長	57	65
2161	症狀	57	65
2162	週日	57	65
2163	超額	57	65
2164	傳	57	65
2165	引進	57	65
2166	長達	57	65
2167	勇氣	56	64
2168	考題	56	64
2169	尚未	56	64
2170	生產	56	64
2171	初步	56	64
2172	碳	56	64
2173	睡	56	64
2174	紀錄片	56	64
2175	描述	56	64
2176	風格	56	64
2177	拍	56	64
2178	害怕	56	64
2179	大師	56	64
2180	採用	56	64
2181	科學家	56	64
2182	濃度	56	64
2183	列入	56	64
2184	宿舍	56	64
2185	檢視	56	64
2186	嘉義市	56	64
2187	水果	56	64
2188	博覽會	56	64
2189	贈送	56	64
2190	大約	56	64
2191	分組	56	64
2192	空汙	56	64
2193	燈	56	64
2194	號召	56	64
2195	問卷	56	64
2196	降到	56	64
2197	一半	56	64
2198	合影	56	64
2199	四百	56	64
2200	奪冠	56	64
2201	喊	56	64
2202	認同	56	64
2203	全壘打	56	64
2204	球衣	56	64
2205	強化	56	64
2206	教務	56	64
2207	回饋	56	64
2208	不可	56	64
2209	功課	55	63
2210	期	55	63
2211	冷	55	63
2212	收	55	63
2213	夏	55	63
2214	巡迴	55	63
2215	職場	55	63
2216	人工	55	63
2217	序	55	63
2218	地理	55	63
2219	兼任	55	63
2220	專題	55	63
2221	菸	55	63
2222	跳	55	63
2223	一旦	55	63
2224	一萬	55	63
2225	差距	55	63
2226	明星	55	63
2227	門檻	55	63
2228	教養	55	63
2229	募集	55	63
2230	養	55	63
2231	元素	55	63
2232	這麼	55	63
2233	救	55	63
2234	具體	55	63
2235	中部	55	63
2236	溯	55	63
2237	一百零四學年度	55	63
2238	大量	55	63
2239	活力	55	63
2240	熱	55	63
2241	姐妹	55	63
2242	晚	55	63
2243	熱烈	55	63
2244	放榜	55	63
2245	定	55	63
2246	常見	55	63
2247	演說	54	61
2248	冊	54	61
2249	氣象	54	61
2250	列印	54	61
2251	期盼	54	61
2252	學位	54	61
2253	競爭力	54	61
2254	機率	54	61
2255	生日	54	61
2256	懂	54	61
2257	送到	54	61
2258	東	54	61
2259	具備	54	61
2260	學程	54	61
2261	儘速	54	61
2262	機場	54	61
2263	高級	54	61
2264	朱立倫	54	61
2265	小校	54	61
2266	因而	54	61
2267	用心	54	61
2268	左右	54	61
2269	當選	54	61
2270	癌症	54	61
2271	二○一六	54	61
2272	陪同	54	61
2273	民族	54	61
2274	醫學系	54	61
2275	泰國	54	61
2276	傳達	54	61
2277	論文	54	61
2278	超商	54	61
2279	保留	54	61
2280	情境	54	61
2281	能量	54	61
2282	委託	54	61
2283	瑞典	54	61
2284	激勵	54	61
2285	就職	54	61
2286	六成	54	61
2287	獎勵	54	61
2288	平板	53	60
2289	落後	53	60
2290	休閒	53	60
2291	增進	53	60
2292	皆	53	60
2293	米	53	60
2294	行政院長	53	60
2295	年級	53	60
2296	樂	53	60
2297	上升	53	60
2298	一些	53	60
2299	積木	53	60
2300	訪問	53	60
2301	違規	53	60
2302	直	53	60
2303	微	53	60
2304	加拿大	53	60
2305	五千	53	60
2306	神奇	53	60
2307	代課	53	60
2308	首創	53	60
2309	光復	53	60
2310	平時	53	60
2311	預報	53	60
2312	激發	53	60
2313	犯罪	53	60
2314	七十	53	60
2315	景點	53	60
2316	活潑	53	60
2317	珍惜	53	60
2318	只好	53	60
2319	遭到	53	60
2320	興建	53	60
2321	投資	53	60
2322	主席	53	60
2323	愈來愈	53	60
2324	澎湖縣	53	60
2325	鐵道	53	60
2326	男性	52	59
2327	內閣	52	59
2328	身高	52	59
2329	放寬	52	59
2330	論壇	52	59
2331	照護	52	59
2332	批評	52	59
2333	捐款	52	59
2334	陳偉殷	52	59
2335	基因	52	59
2336	否則	52	59
2337	林騰蛟	52	59
2338	綠色	52	59
2339	商業	52	59
2340	脫	52	59
2341	學務	52	59
2342	倫敦	52	59
2343	運動員	52	59
2344	竟然	52	59
2345	新竹市	52	59
2346	城鄉	52	59
2347	睡眠	52	59
2348	拿下	52	59
2349	專班	52	59
2350	單親	52	59
2351	熱愛	52	59
2352	物品	52	59
2353	抵達	52	59
2354	東西	52	59
2355	蘭嶼	52	59
2356	錄取率	52	59
2357	部長	52	59
2358	民進黨	52	59
2359	山區	52	59
2360	法規	52	59
2361	手術	52	59
2362	收入	52	59
2363	參展	52	59
2364	男女	52	59
2365	公聽會	52	59
2366	找出	52	59
2367	團員	52	59
2368	中文	52	59
2369	終身	52	59
2370	教師節	51	58
2371	當成	51	58
2372	營造	51	58
2373	副總統	51	58
2374	不管	51	58
2375	往往	51	58
2376	材料	51	58
2377	累計	51	58
2378	船	51	58
2379	小提琴	51	58
2380	三萬	51	58
2381	蔬果	51	58
2382	一生	51	58
2383	登記	51	58
2384	根本	51	58
2385	期許	51	58
2386	協調	51	58
2387	病患	51	58
2388	不易	51	58
2389	牠們	51	58
2390	男童	51	58
2391	大自然	51	58
2392	指	51	58
2393	橋頭	51	58
2394	既	51	58
2395	劇場	51	58
2396	核心	51	58
2397	歌曲	51	58
2398	優勢	51	58
2399	爸	51	58
2400	蛇	51	58
2401	不便	51	58
2402	親友	51	58
2403	五成	51	58
2404	易	51	58
2405	判斷	51	58
2406	視為	51	58
2407	溫度	51	58
2408	就醫	51	58
2409	收養	51	58
2410	捐給	50	57
2411	大專院校	50	57
2412	補強	50	57
2413	科目	50	57
2414	照	50	57
2415	國小組	50	57
2416	求學	50	57
2417	得知	50	57
2418	安置	50	57
2419	通常	50	57
2420	平日	50	57
2421	佳績	50	57
2422	影像	50	57
2423	大使	50	57
2424	新年	50	57
2425	某	50	57
2426	母語	50	57
2427	冠軍戰	50	57
2428	移民	50	57
2429	華語	50	57
2430	先生	50	57
2431	飛機	50	57
2432	核定	50	57
2433	大人	50	57
2434	手工	50	57
2435	不良	50	57
2436	畫畫	50	57
2437	大小	50	57
2438	意識	50	57
2439	同步	50	57
2440	新鮮	50	57
2441	衝突	50	57
2442	大多	50	57
2443	結婚	50	57
2444	獲選	50	57
2445	歐盟	50	57
2446	精靈	50	57
2447	晉級	50	57
2448	穿上	49	56
2449	感情	49	56
2450	的確	49	56
